customer_id,total_transactions,total_spent,avg_transaction_amount,first,last,state,Customer_Age
60416207185,124,5092.56,41.06903225806452,Mary,Diaz,WY,61
60416207185,124,5092.56,41.06903225806452,Mary,Diaz,WY,70
60416207185,124,5092.56,41.06903225806452,Mary,Diaz,WY,59
60422928733,121,8106.78,66.99818181818182,Jeffrey,Powers,SC,61
60422928733,121,8106.78,66.99818181818182,Jeffrey,Powers,SC,24
60422928733,121,8106.78,66.99818181818182,Jeffrey,Powers,SC,40
60422928733,121,8106.78,66.99818181818182,Jeffrey,Powers,SC,70
60422928733,121,8106.78,66.99818181818182,Jeffrey,Powers,SC,66
60422928733,121,8106.78,66.99818181818182,Jeffrey,Powers,SC,53
60422928733,121,8106.78,66.99818181818182,Jeffrey,Powers,SC,44
60422928733,121,8106.78,66.99818181818182,Jeffrey,Powers,SC,39
60422928733,121,8106.78,66.99818181818182,Jeffrey,Powers,SC,34
60422928733,121,8106.78,66.99818181818182,Jeffrey,Powers,SC,60
60422928733,121,8106.78,66.99818181818182,Jeffrey,Powers,SC,21
60422928733,121,8106.78,66.99818181818182,Jeffrey,Powers,SC,62
60422928733,121,8106.78,66.99818181818182,Jeffrey,Powers,SC,36
60422928733,121,8106.78,66.99818181818182,Jeffrey,Powers,SC,27
60422928733,121,8106.78,66.99818181818182,Jeffrey,Powers,SC,49
60422928733,121,8106.78,66.99818181818182,Jeffrey,Powers,SC,31
60422928733,121,8106.78,66.99818181818182,Jeffrey,Powers,SC,67
60422928733,121,8106.78,66.99818181818182,Jeffrey,Powers,SC,59
60422928733,121,8106.78,66.99818181818182,Jeffrey,Powers,SC,56
60422928733,121,8106.78,66.99818181818182,Jeffrey,Powers,SC,32
60422928733,121,8106.78,66.99818181818182,Jeffrey,Powers,SC,68
60422928733,121,8106.78,66.99818181818182,Jeffrey,Powers,SC,50
60422928733,121,8106.78,66.99818181818182,Jeffrey,Powers,SC,55
60422928733,121,8106.78,66.99818181818182,Jeffrey,Powers,SC,64
60422928733,121,8106.78,66.99818181818182,Jeffrey,Powers,SC,35
60422928733,121,8106.78,66.99818181818182,Jeffrey,Powers,SC,45
60422928733,121,8106.78,66.99818181818182,Jeffrey,Powers,SC,47
60422928733,121,8106.78,66.99818181818182,Jeffrey,Powers,SC,42
60422928733,121,8106.78,66.99818181818182,Jeffrey,Powers,SC,54
60422928733,121,8106.78,66.99818181818182,Jeffrey,Powers,SC,63
60422928733,121,8106.78,66.99818181818182,Jeffrey,Powers,SC,37
60422928733,121,8106.78,66.99818181818182,Jeffrey,Powers,SC,22
60422928733,121,8106.78,66.99818181818182,Jeffrey,Powers,SC,23
60422928733,121,8106.78,66.99818181818182,Jeffrey,Powers,SC,29
60422928733,121,8106.78,66.99818181818182,Jeffrey,Powers,SC,38
60422928733,121,8106.78,66.99818181818182,Jeffrey,Powers,SC,26
60422928733,121,8106.78,66.99818181818182,Jeffrey,Powers,SC,20
60422928733,121,8106.78,66.99818181818182,Jeffrey,Powers,SC,57
60422928733,121,8106.78,66.99818181818182,Jeffrey,Powers,SC,52
60422928733,121,8106.78,66.99818181818182,Jeffrey,Powers,SC,25
60422928733,121,8106.78,66.99818181818182,Jeffrey,Powers,SC,28
60422928733,121,8106.78,66.99818181818182,Jeffrey,Powers,SC,18
60422928733,121,8106.78,66.99818181818182,Jeffrey,Powers,SC,58
60422928733,121,8106.78,66.99818181818182,Jeffrey,Powers,SC,69
60422928733,121,8106.78,66.99818181818182,Jeffrey,Powers,SC,33
60422928733,121,8106.78,66.99818181818182,Jeffrey,Powers,SC,65
60422928733,121,8106.78,66.99818181818182,Jeffrey,Powers,SC,30
60423098130,39,1636.8999999999999,41.97179487179487,Jason,Gray,OK,29
60423098130,39,1636.8999999999999,41.97179487179487,Jason,Gray,OK,58
60423098130,39,1636.8999999999999,41.97179487179487,Jason,Gray,OK,36
60423098130,39,1636.8999999999999,41.97179487179487,Jason,Gray,OK,30
60423098130,39,1636.8999999999999,41.97179487179487,Jason,Gray,OK,35
60423098130,39,1636.8999999999999,41.97179487179487,Jason,Gray,OK,22
60423098130,39,1636.8999999999999,41.97179487179487,Jason,Gray,OK,25
60423098130,39,1636.8999999999999,41.97179487179487,Jason,Gray,OK,53
60423098130,39,1636.8999999999999,41.97179487179487,Jason,Gray,OK,45
60423098130,39,1636.8999999999999,41.97179487179487,Jason,Gray,OK,23
60423098130,39,1636.8999999999999,41.97179487179487,Jason,Gray,OK,24
60423098130,39,1636.8999999999999,41.97179487179487,Jason,Gray,OK,57
60423098130,39,1636.8999999999999,41.97179487179487,Jason,Gray,OK,63
60423098130,39,1636.8999999999999,41.97179487179487,Jason,Gray,OK,65
60423098130,39,1636.8999999999999,41.97179487179487,Jason,Gray,OK,31
60423098130,39,1636.8999999999999,41.97179487179487,Jason,Gray,OK,61
60423098130,39,1636.8999999999999,41.97179487179487,Jason,Gray,OK,67
60423098130,39,1636.8999999999999,41.97179487179487,Jason,Gray,OK,60
60423098130,39,1636.8999999999999,41.97179487179487,Jason,Gray,OK,28
60423098130,39,1636.8999999999999,41.97179487179487,Jason,Gray,OK,26
60423098130,39,1636.8999999999999,41.97179487179487,Jason,Gray,OK,59
60423098130,39,1636.8999999999999,41.97179487179487,Jason,Gray,OK,48
60423098130,39,1636.8999999999999,41.97179487179487,Jason,Gray,OK,32
60423098130,39,1636.8999999999999,41.97179487179487,Jason,Gray,OK,39
60423098130,39,1636.8999999999999,41.97179487179487,Jason,Gray,OK,27
60423098130,39,1636.8999999999999,41.97179487179487,Jason,Gray,OK,44
60423098130,39,1636.8999999999999,41.97179487179487,Jason,Gray,OK,38
60423098130,39,1636.8999999999999,41.97179487179487,Jason,Gray,OK,20
60427851591,40,4706.93,117.67325000000001,Bradley,Martinez,OK,59
60427851591,40,4706.93,117.67325000000001,Bradley,Martinez,OK,40
60427851591,40,4706.93,117.67325000000001,Bradley,Martinez,OK,30
60427851591,40,4706.93,117.67325000000001,Bradley,Martinez,OK,65
60427851591,40,4706.93,117.67325000000001,Bradley,Martinez,OK,41
60427851591,40,4706.93,117.67325000000001,Bradley,Martinez,OK,32
60427851591,40,4706.93,117.67325000000001,Bradley,Martinez,OK,44
60427851591,40,4706.93,117.67325000000001,Bradley,Martinez,OK,68
60427851591,40,4706.93,117.67325000000001,Bradley,Martinez,OK,24
60427851591,40,4706.93,117.67325000000001,Bradley,Martinez,OK,50
60427851591,40,4706.93,117.67325000000001,Bradley,Martinez,OK,19
60427851591,40,4706.93,117.67325000000001,Bradley,Martinez,OK,22
60427851591,40,4706.93,117.67325000000001,Bradley,Martinez,OK,58
60427851591,40,4706.93,117.67325000000001,Bradley,Martinez,OK,42
60427851591,40,4706.93,117.67325000000001,Bradley,Martinez,OK,29
60427851591,40,4706.93,117.67325000000001,Bradley,Martinez,OK,54
60427851591,40,4706.93,117.67325000000001,Bradley,Martinez,OK,47
60427851591,40,4706.93,117.67325000000001,Bradley,Martinez,OK,64
60427851591,40,4706.93,117.67325000000001,Bradley,Martinez,OK,67
60427851591,40,4706.93,117.67325000000001,Bradley,Martinez,OK,27
60427851591,40,4706.93,117.67325000000001,Bradley,Martinez,OK,70
60427851591,40,4706.93,117.67325000000001,Bradley,Martinez,OK,36
60427851591,40,4706.93,117.67325000000001,Bradley,Martinez,OK,46
60427851591,40,4706.93,117.67325000000001,Bradley,Martinez,OK,39
60427851591,40,4706.93,117.67325000000001,Bradley,Martinez,OK,48
60427851591,40,4706.93,117.67325000000001,Bradley,Martinez,OK,51
60427851591,40,4706.93,117.67325000000001,Bradley,Martinez,OK,63
60487002085,39,2061.7200000000003,52.86461538461539,David,White,MS,18
60487002085,39,2061.7200000000003,52.86461538461539,David,White,MS,64
60487002085,39,2061.7200000000003,52.86461538461539,David,White,MS,37
60487002085,39,2061.7200000000003,52.86461538461539,David,White,MS,54
60487002085,39,2061.7200000000003,52.86461538461539,David,White,MS,23
60487002085,39,2061.7200000000003,52.86461538461539,David,White,MS,52
60487002085,39,2061.7200000000003,52.86461538461539,David,White,MS,59
60487002085,39,2061.7200000000003,52.86461538461539,David,White,MS,44
60487002085,39,2061.7200000000003,52.86461538461539,David,White,MS,50
60487002085,39,2061.7200000000003,52.86461538461539,David,White,MS,40
60487002085,39,2061.7200000000003,52.86461538461539,David,White,MS,69
60487002085,39,2061.7200000000003,52.86461538461539,David,White,MS,66
60487002085,39,2061.7200000000003,52.86461538461539,David,White,MS,61
60487002085,39,2061.7200000000003,52.86461538461539,David,White,MS,56
60487002085,39,2061.7200000000003,52.86461538461539,David,White,MS,49
60487002085,39,2061.7200000000003,52.86461538461539,David,White,MS,65
60487002085,39,2061.7200000000003,52.86461538461539,David,White,MS,39
60487002085,39,2061.7200000000003,52.86461538461539,David,White,MS,58
60487002085,39,2061.7200000000003,52.86461538461539,David,White,MS,63
60487002085,39,2061.7200000000003,52.86461538461539,David,White,MS,46
60487002085,39,2061.7200000000003,52.86461538461539,David,White,MS,27
60487002085,39,2061.7200000000003,52.86461538461539,David,White,MS,57
60487002085,39,2061.7200000000003,52.86461538461539,David,White,MS,62
60487002085,39,2061.7200000000003,52.86461538461539,David,White,MS,33
60487002085,39,2061.7200000000003,52.86461538461539,David,White,MS,26
60487002085,39,2061.7200000000003,52.86461538461539,David,White,MS,53
60487002085,39,2061.7200000000003,52.86461538461539,David,White,MS,21
60487002085,39,2061.7200000000003,52.86461538461539,David,White,MS,70
60487002085,39,2061.7200000000003,52.86461538461539,David,White,MS,55
60490596305,91,7010.34,77.0367032967033,Karen,Johnson,AR,41
60490596305,91,7010.34,77.0367032967033,Karen,Johnson,AR,25
60490596305,91,7010.34,77.0367032967033,Karen,Johnson,AR,45
60490596305,91,7010.34,77.0367032967033,Karen,Johnson,AR,56
60490596305,91,7010.34,77.0367032967033,Karen,Johnson,AR,40
60490596305,91,7010.34,77.0367032967033,Karen,Johnson,AR,39
60490596305,91,7010.34,77.0367032967033,Karen,Johnson,AR,30
60490596305,91,7010.34,77.0367032967033,Karen,Johnson,AR,29
60490596305,91,7010.34,77.0367032967033,Karen,Johnson,AR,38
60490596305,91,7010.34,77.0367032967033,Karen,Johnson,AR,46
60490596305,91,7010.34,77.0367032967033,Karen,Johnson,AR,43
60490596305,91,7010.34,77.0367032967033,Karen,Johnson,AR,50
60490596305,91,7010.34,77.0367032967033,Karen,Johnson,AR,55
60490596305,91,7010.34,77.0367032967033,Karen,Johnson,AR,22
60490596305,91,7010.34,77.0367032967033,Karen,Johnson,AR,26
60490596305,91,7010.34,77.0367032967033,Karen,Johnson,AR,37
60490596305,91,7010.34,77.0367032967033,Karen,Johnson,AR,59
60490596305,91,7010.34,77.0367032967033,Karen,Johnson,AR,24
60490596305,91,7010.34,77.0367032967033,Karen,Johnson,AR,49
60490596305,91,7010.34,77.0367032967033,Karen,Johnson,AR,23
60490596305,91,7010.34,77.0367032967033,Karen,Johnson,AR,60
60490596305,91,7010.34,77.0367032967033,Karen,Johnson,AR,58
60490596305,91,7010.34,77.0367032967033,Karen,Johnson,AR,18
60490596305,91,7010.34,77.0367032967033,Karen,Johnson,AR,47
60490596305,91,7010.34,77.0367032967033,Karen,Johnson,AR,70
60490596305,91,7010.34,77.0367032967033,Karen,Johnson,AR,35
60490596305,91,7010.34,77.0367032967033,Karen,Johnson,AR,32
60490596305,91,7010.34,77.0367032967033,Karen,Johnson,AR,20
60490596305,91,7010.34,77.0367032967033,Karen,Johnson,AR,69
60490596305,91,7010.34,77.0367032967033,Karen,Johnson,AR,34
60490596305,91,7010.34,77.0367032967033,Karen,Johnson,AR,19
60490596305,91,7010.34,77.0367032967033,Karen,Johnson,AR,64
60490596305,91,7010.34,77.0367032967033,Karen,Johnson,AR,28
60490596305,91,7010.34,77.0367032967033,Karen,Johnson,AR,61
60490596305,91,7010.34,77.0367032967033,Karen,Johnson,AR,53
60490596305,91,7010.34,77.0367032967033,Karen,Johnson,AR,51
60490596305,91,7010.34,77.0367032967033,Karen,Johnson,AR,63
60490596305,91,7010.34,77.0367032967033,Karen,Johnson,AR,36
60490596305,91,7010.34,77.0367032967033,Karen,Johnson,AR,48
60490596305,91,7010.34,77.0367032967033,Karen,Johnson,AR,67
60490596305,91,7010.34,77.0367032967033,Karen,Johnson,AR,44
60490596305,91,7010.34,77.0367032967033,Karen,Johnson,AR,66
60490596305,91,7010.34,77.0367032967033,Karen,Johnson,AR,57
60490596305,91,7010.34,77.0367032967033,Karen,Johnson,AR,31
60495593109,37,1812.73,48.9927027027027,Randall,Dillon,TX,60
60495593109,37,1812.73,48.9927027027027,Randall,Dillon,TX,32
60495593109,37,1812.73,48.9927027027027,Randall,Dillon,TX,29
60495593109,37,1812.73,48.9927027027027,Randall,Dillon,TX,57
60495593109,37,1812.73,48.9927027027027,Randall,Dillon,TX,55
60495593109,37,1812.73,48.9927027027027,Randall,Dillon,TX,62
60495593109,37,1812.73,48.9927027027027,Randall,Dillon,TX,28
60495593109,37,1812.73,48.9927027027027,Randall,Dillon,TX,19
60495593109,37,1812.73,48.9927027027027,Randall,Dillon,TX,39
60495593109,37,1812.73,48.9927027027027,Randall,Dillon,TX,24
60495593109,37,1812.73,48.9927027027027,Randall,Dillon,TX,34
60495593109,37,1812.73,48.9927027027027,Randall,Dillon,TX,50
60495593109,37,1812.73,48.9927027027027,Randall,Dillon,TX,56
60495593109,37,1812.73,48.9927027027027,Randall,Dillon,TX,40
60495593109,37,1812.73,48.9927027027027,Randall,Dillon,TX,58
60495593109,37,1812.73,48.9927027027027,Randall,Dillon,TX,37
60495593109,37,1812.73,48.9927027027027,Randall,Dillon,TX,67
60495593109,37,1812.73,48.9927027027027,Randall,Dillon,TX,45
60495593109,37,1812.73,48.9927027027027,Randall,Dillon,TX,47
60495593109,37,1812.73,48.9927027027027,Randall,Dillon,TX,44
60495593109,37,1812.73,48.9927027027027,Randall,Dillon,TX,63
60495593109,37,1812.73,48.9927027027027,Randall,Dillon,TX,70
60495593109,37,1812.73,48.9927027027027,Randall,Dillon,TX,66
60495593109,37,1812.73,48.9927027027027,Randall,Dillon,TX,42
501802953619,128,7000.63,54.692421875,Robert,Flores,CA,55
501802953619,128,7000.63,54.692421875,Robert,Flores,CA,64
501802953619,128,7000.63,54.692421875,Robert,Flores,CA,45
501802953619,128,7000.63,54.692421875,Robert,Flores,CA,40
501802953619,128,7000.63,54.692421875,Robert,Flores,CA,49
501802953619,128,7000.63,54.692421875,Robert,Flores,CA,56
501802953619,128,7000.63,54.692421875,Robert,Flores,CA,21
501802953619,128,7000.63,54.692421875,Robert,Flores,CA,24
501802953619,128,7000.63,54.692421875,Robert,Flores,CA,58
501802953619,128,7000.63,54.692421875,Robert,Flores,CA,48
501802953619,128,7000.63,54.692421875,Robert,Flores,CA,51
501802953619,128,7000.63,54.692421875,Robert,Flores,CA,57
501802953619,128,7000.63,54.692421875,Robert,Flores,CA,29
501802953619,128,7000.63,54.692421875,Robert,Flores,CA,23
501802953619,128,7000.63,54.692421875,Robert,Flores,CA,62
501802953619,128,7000.63,54.692421875,Robert,Flores,CA,26
501802953619,128,7000.63,54.692421875,Robert,Flores,CA,18
501802953619,128,7000.63,54.692421875,Robert,Flores,CA,50
501802953619,128,7000.63,54.692421875,Robert,Flores,CA,19
501802953619,128,7000.63,54.692421875,Robert,Flores,CA,46
501802953619,128,7000.63,54.692421875,Robert,Flores,CA,25
501802953619,128,7000.63,54.692421875,Robert,Flores,CA,53
501802953619,128,7000.63,54.692421875,Robert,Flores,CA,35
501802953619,128,7000.63,54.692421875,Robert,Flores,CA,59
501802953619,128,7000.63,54.692421875,Robert,Flores,CA,61
501802953619,128,7000.63,54.692421875,Robert,Flores,CA,20
501802953619,128,7000.63,54.692421875,Robert,Flores,CA,33
501802953619,128,7000.63,54.692421875,Robert,Flores,CA,43
501802953619,128,7000.63,54.692421875,Robert,Flores,CA,39
501802953619,128,7000.63,54.692421875,Robert,Flores,CA,34
501802953619,128,7000.63,54.692421875,Robert,Flores,CA,52
501802953619,128,7000.63,54.692421875,Robert,Flores,CA,32
501802953619,128,7000.63,54.692421875,Robert,Flores,CA,44
501802953619,128,7000.63,54.692421875,Robert,Flores,CA,37
501802953619,128,7000.63,54.692421875,Robert,Flores,CA,22
501802953619,128,7000.63,54.692421875,Robert,Flores,CA,66
501802953619,128,7000.63,54.692421875,Robert,Flores,CA,38
501802953619,128,7000.63,54.692421875,Robert,Flores,CA,63
501802953619,128,7000.63,54.692421875,Robert,Flores,CA,27
501802953619,128,7000.63,54.692421875,Robert,Flores,CA,68
501802953619,128,7000.63,54.692421875,Robert,Flores,CA,54
501802953619,128,7000.63,54.692421875,Robert,Flores,CA,60
501802953619,128,7000.63,54.692421875,Robert,Flores,CA,36
501802953619,128,7000.63,54.692421875,Robert,Flores,CA,70
501802953619,128,7000.63,54.692421875,Robert,Flores,CA,67
501802953619,128,7000.63,54.692421875,Robert,Flores,CA,69
501802953619,128,7000.63,54.692421875,Robert,Flores,CA,31
501802953619,128,7000.63,54.692421875,Robert,Flores,CA,41
501802953619,128,7000.63,54.692421875,Robert,Flores,CA,47
501802953619,128,7000.63,54.692421875,Robert,Flores,CA,28
501802953619,128,7000.63,54.692421875,Robert,Flores,CA,65
501818133297,1,977.7,977.7,Juan,Price,FL,19
501828204849,40,3203.43,80.08574999999999,Sandra,Davies,KS,22
501828204849,40,3203.43,80.08574999999999,Sandra,Davies,KS,25
501828204849,40,3203.43,80.08574999999999,Sandra,Davies,KS,36
501828204849,40,3203.43,80.08574999999999,Sandra,Davies,KS,62
501828204849,40,3203.43,80.08574999999999,Sandra,Davies,KS,26
501828204849,40,3203.43,80.08574999999999,Sandra,Davies,KS,23
501828204849,40,3203.43,80.08574999999999,Sandra,Davies,KS,52
501828204849,40,3203.43,80.08574999999999,Sandra,Davies,KS,42
501828204849,40,3203.43,80.08574999999999,Sandra,Davies,KS,24
501828204849,40,3203.43,80.08574999999999,Sandra,Davies,KS,66
501828204849,40,3203.43,80.08574999999999,Sandra,Davies,KS,29
501828204849,40,3203.43,80.08574999999999,Sandra,Davies,KS,45
501828204849,40,3203.43,80.08574999999999,Sandra,Davies,KS,57
501828204849,40,3203.43,80.08574999999999,Sandra,Davies,KS,54
501828204849,40,3203.43,80.08574999999999,Sandra,Davies,KS,33
501828204849,40,3203.43,80.08574999999999,Sandra,Davies,KS,21
501828204849,40,3203.43,80.08574999999999,Sandra,Davies,KS,28
501828204849,40,3203.43,80.08574999999999,Sandra,Davies,KS,49
501828204849,40,3203.43,80.08574999999999,Sandra,Davies,KS,18
501828204849,40,3203.43,80.08574999999999,Sandra,Davies,KS,19
501828204849,40,3203.43,80.08574999999999,Sandra,Davies,KS,68
501828204849,40,3203.43,80.08574999999999,Sandra,Davies,KS,53
501828204849,40,3203.43,80.08574999999999,Sandra,Davies,KS,44
501828204849,40,3203.43,80.08574999999999,Sandra,Davies,KS,34
501828204849,40,3203.43,80.08574999999999,Sandra,Davies,KS,41
501828204849,40,3203.43,80.08574999999999,Sandra,Davies,KS,59
501828204849,40,3203.43,80.08574999999999,Sandra,Davies,KS,27
501828204849,40,3203.43,80.08574999999999,Sandra,Davies,KS,48
501828204849,40,3203.43,80.08574999999999,Sandra,Davies,KS,20
501831082224,70,5768.2699999999995,82.40385714285713,Corey,Jones,PA,39
501831082224,70,5768.2699999999995,82.40385714285713,Corey,Jones,PA,33
501831082224,70,5768.2699999999995,82.40385714285713,Corey,Jones,PA,57
501831082224,70,5768.2699999999995,82.40385714285713,Corey,Jones,PA,28
501831082224,70,5768.2699999999995,82.40385714285713,Corey,Jones,PA,44
501831082224,70,5768.2699999999995,82.40385714285713,Corey,Jones,PA,37
501831082224,70,5768.2699999999995,82.40385714285713,Corey,Jones,PA,43
501831082224,70,5768.2699999999995,82.40385714285713,Corey,Jones,PA,32
501831082224,70,5768.2699999999995,82.40385714285713,Corey,Jones,PA,26
501831082224,70,5768.2699999999995,82.40385714285713,Corey,Jones,PA,40
501831082224,70,5768.2699999999995,82.40385714285713,Corey,Jones,PA,62
501831082224,70,5768.2699999999995,82.40385714285713,Corey,Jones,PA,51
501831082224,70,5768.2699999999995,82.40385714285713,Corey,Jones,PA,66
501831082224,70,5768.2699999999995,82.40385714285713,Corey,Jones,PA,34
501831082224,70,5768.2699999999995,82.40385714285713,Corey,Jones,PA,30
501831082224,70,5768.2699999999995,82.40385714285713,Corey,Jones,PA,54
501831082224,70,5768.2699999999995,82.40385714285713,Corey,Jones,PA,20
501831082224,70,5768.2699999999995,82.40385714285713,Corey,Jones,PA,48
501831082224,70,5768.2699999999995,82.40385714285713,Corey,Jones,PA,31
501831082224,70,5768.2699999999995,82.40385714285713,Corey,Jones,PA,46
501831082224,70,5768.2699999999995,82.40385714285713,Corey,Jones,PA,50
501831082224,70,5768.2699999999995,82.40385714285713,Corey,Jones,PA,60
501831082224,70,5768.2699999999995,82.40385714285713,Corey,Jones,PA,58
501831082224,70,5768.2699999999995,82.40385714285713,Corey,Jones,PA,18
501831082224,70,5768.2699999999995,82.40385714285713,Corey,Jones,PA,69
501831082224,70,5768.2699999999995,82.40385714285713,Corey,Jones,PA,47
501831082224,70,5768.2699999999995,82.40385714285713,Corey,Jones,PA,49
501831082224,70,5768.2699999999995,82.40385714285713,Corey,Jones,PA,29
501831082224,70,5768.2699999999995,82.40385714285713,Corey,Jones,PA,59
501831082224,70,5768.2699999999995,82.40385714285713,Corey,Jones,PA,21
501831082224,70,5768.2699999999995,82.40385714285713,Corey,Jones,PA,41
501831082224,70,5768.2699999999995,82.40385714285713,Corey,Jones,PA,38
501831082224,70,5768.2699999999995,82.40385714285713,Corey,Jones,PA,68
501831082224,70,5768.2699999999995,82.40385714285713,Corey,Jones,PA,35
501831082224,70,5768.2699999999995,82.40385714285713,Corey,Jones,PA,25
501831082224,70,5768.2699999999995,82.40385714285713,Corey,Jones,PA,36
501851115094,2,1265.21,632.605,Sydney,Morales,WA,26
501851115094,2,1265.21,632.605,Sydney,Morales,WA,67
501882822387,38,1961.84,51.62736842105263,Melissa,Phillips,MS,28
501882822387,38,1961.84,51.62736842105263,Melissa,Phillips,MS,63
501882822387,38,1961.84,51.62736842105263,Melissa,Phillips,MS,50
501882822387,38,1961.84,51.62736842105263,Melissa,Phillips,MS,33
501882822387,38,1961.84,51.62736842105263,Melissa,Phillips,MS,37
501882822387,38,1961.84,51.62736842105263,Melissa,Phillips,MS,68
501882822387,38,1961.84,51.62736842105263,Melissa,Phillips,MS,40
501882822387,38,1961.84,51.62736842105263,Melissa,Phillips,MS,56
501882822387,38,1961.84,51.62736842105263,Melissa,Phillips,MS,58
501882822387,38,1961.84,51.62736842105263,Melissa,Phillips,MS,42
501882822387,38,1961.84,51.62736842105263,Melissa,Phillips,MS,64
501882822387,38,1961.84,51.62736842105263,Melissa,Phillips,MS,30
501882822387,38,1961.84,51.62736842105263,Melissa,Phillips,MS,45
501882822387,38,1961.84,51.62736842105263,Melissa,Phillips,MS,19
501882822387,38,1961.84,51.62736842105263,Melissa,Phillips,MS,60
501882822387,38,1961.84,51.62736842105263,Melissa,Phillips,MS,22
501882822387,38,1961.84,51.62736842105263,Melissa,Phillips,MS,35
501882822387,38,1961.84,51.62736842105263,Melissa,Phillips,MS,52
501882822387,38,1961.84,51.62736842105263,Melissa,Phillips,MS,27
501882822387,38,1961.84,51.62736842105263,Melissa,Phillips,MS,46
501882822387,38,1961.84,51.62736842105263,Melissa,Phillips,MS,29
501882822387,38,1961.84,51.62736842105263,Melissa,Phillips,MS,18
501882822387,38,1961.84,51.62736842105263,Melissa,Phillips,MS,41
501882822387,38,1961.84,51.62736842105263,Melissa,Phillips,MS,25
501882822387,38,1961.84,51.62736842105263,Melissa,Phillips,MS,69
501882822387,38,1961.84,51.62736842105263,Melissa,Phillips,MS,62
501882822387,38,1961.84,51.62736842105263,Melissa,Phillips,MS,20
501894933032,1,965.23,965.23,Angelica,Lopez,NY,36
501899453424,137,8366.619999999999,61.07021897810218,Jessica,Dominguez,AL,50
501899453424,137,8366.619999999999,61.07021897810218,Jessica,Dominguez,AL,66
501899453424,137,8366.619999999999,61.07021897810218,Jessica,Dominguez,AL,69
501899453424,137,8366.619999999999,61.07021897810218,Jessica,Dominguez,AL,47
501899453424,137,8366.619999999999,61.07021897810218,Jessica,Dominguez,AL,54
501899453424,137,8366.619999999999,61.07021897810218,Jessica,Dominguez,AL,39
501899453424,137,8366.619999999999,61.07021897810218,Jessica,Dominguez,AL,70
501899453424,137,8366.619999999999,61.07021897810218,Jessica,Dominguez,AL,64
501899453424,137,8366.619999999999,61.07021897810218,Jessica,Dominguez,AL,19
